1928-06-25;1928;[1920, 1930[
1928-06-29;1928;[1920, 1930[
1928-06-30;1928;[1920, 1930[
1928-07-02;1928;[1920, 1930[
1928-07-04;1928;[1920, 1930[
1928-07-05;1928;[1920, 1930[
1928-07-06;1928;[1920, 1930[
1928-07-07;1928;[1920, 1930[
1928-07-08;1928;[1920, 1930[
1928-07-09;1928;[1920, 1930[
1928-07-10;1928;[1920, 1930[
1928-07-11;1928;[1920, 1930[
1928-07-12;1928;[1920, 1930[
1928-07-13;1928;[1920, 1930[
1928-07-14;1928;[1920, 1930[
1928-07-18;1928;[1920, 1930[
1929-06-29;1929;[1920, 1930[
1929-06-30;1929;[1920, 1930[
1929-07-02;1929;[1920, 1930[
1929-07-03;1929;[1920, 1930[
1929-07-04;1929;[1920, 1930[
1929-07-05;1929;[1920, 1930[
1929-07-06;1929;[1920, 1930[
1929-07-07;1929;[1920, 1930[
1929-07-08;1929;[1920, 1930[
1929-07-09;1929;[1920, 1930[
1929-07-10;1929;[1920, 1930[
1929-07-11;1929;[1920, 1930[
1929-07-12;1929;[1920, 1930[
1929-07-13;1929;[1920, 1930[
1929-07-14;1929;[1920, 1930[
1929-07-15;1929;[1920, 1930[
1929-07-17;1929;[1920, 1930[
1929-07-21;1929;[1920, 1930[
1930-06-26;1930;[1930, 1940[
1930-06-27;1930;[1930, 1940[
1930-06-28;1930;[1930, 1940[
1930-06-29;1930;[1930, 1940[
1930-06-30;1930;[1930, 1940[
1930-07-02;1930;[1930, 1940[
1930-07-03;1930;[1930, 1940[
1930-07-04;1930;[1930, 1940[
1930-07-05;1930;[1930, 1940[
1930-07-06;1930;[1930, 1940[
1930-07-07;1930;[1930, 1940[
1930-07-08;1930;[1930, 1940[
1930-07-09;1930;[1930, 1940[
1930-07-10;1930;[1930, 1940[
1930-07-11;1930;[1930, 1940[
1930-07-12;1930;[1930, 1940[
1930-07-13;1930;[1930, 1940[
1930-07-14;1930;[1930, 1940[
1930-07-15;1930;[1930, 1940[
1930-07-17;1930;[1930, 1940[
1930-07-18;1930;[1930, 1940[
1931-06-25;1931;[1930, 1940[
1931-06-27;1931;[1930, 1940[
1931-06-28;1931;[1930, 1940[
1931-06-29;1931;[1930, 1940[
1931-06-30;1931;[1930, 1940[
1931-07-01;1931;[1930, 1940[
1931-07-02;1931;[1930, 1940[
1931-07-03;1931;[1930, 1940[
1931-07-04;1931;[1930, 1940[
1931-07-05;1931;[1930, 1940[
1931-07-06;1931;[1930, 1940[
1931-07-07;1931;[1930, 1940[
1931-07-08;1931;[1930, 1940[
1931-07-09;1931;[1930, 1940[
1931-07-10;1931;[1930, 1940[
1931-07-11;1931;[1930, 1940[
1931-07-12;1931;[1930, 1940[
1931-07-13;1931;[1930, 1940[
1931-07-14;1931;[1930, 1940[
1931-07-15;1931;[1930, 1940[
1931-07-16;1931;[1930, 1940[
1931-07-17;1931;[1930, 1940[
1931-07-18;1931;[1930, 1940[
1931-07-19;1931;[1930, 1940[
1931-07-20;1931;[1930, 1940[
1931-07-21;1931;[1930, 1940[
1931-07-22;1931;[1930, 1940[
1932-06-23;1932;[1930, 1940[
1932-06-24;1932;[1930, 1940[
1932-06-25;1932;[1930, 1940[
1932-06-26;1932;[1930, 1940[
1932-06-27;1932;[1930, 1940[
1932-06-28;1932;[1930, 1940[
1932-06-29;1932;[1930, 1940[
1932-06-30;1932;[1930, 1940[
1932-07-01;1932;[1930, 1940[
1932-07-02;1932;[1930, 1940[
1932-07-03;1932;[1930, 1940[
1932-07-04;1932;[1930, 1940[
1932-07-05;1932;[1930, 1940[
1932-07-06;1932;[1930, 1940[
1932-07-07;1932;[1930, 1940[
1932-07-08;1932;[1930, 1940[
1932-07-09;1932;[1930, 1940[
1932-07-10;1932;[1930, 1940[
1932-07-11;1932;[1930, 1940[
1932-07-12;1932;[1930, 1940[
1932-07-13;1932;[1930, 1940[
1932-07-14;1932;[1930, 1940[
1932-07-15;1932;[1930, 1940[
1932-07-16;1932;[1930, 1940[
1932-07-18;1932;[1930, 1940[
1932-07-19;1932;[1930, 1940[
1933-06-25;1933;[1930, 1940[
1933-06-26;1933;[1930, 1940[
1933-06-27;1933;[1930, 1940[
1933-06-28;1933;[1930, 1940[
1933-06-29;1933;[1930, 1940[
1933-06-30;1933;[1930, 1940[
1933-07-01;1933;[1930, 1940[
1933-07-02;1933;[1930, 1940[
1933-07-03;1933;[1930, 1940[
1933-07-04;1933;[1930, 1940[
1933-07-05;1933;[1930, 1940[
1933-07-06;1933;[1930, 1940[
1933-07-07;1933;[1930, 1940[
1933-07-08;1933;[1930, 1940[
1933-07-09;1933;[1930, 1940[
1933-07-10;1933;[1930, 1940[
1933-07-11;1933;[1930, 1940[
1933-07-12;1933;[1930, 1940[
1933-07-13;1933;[1930, 1940[
1933-07-14;1933;[1930, 1940[
1933-07-15;1933;[1930, 1940[
1933-07-16;1933;[1930, 1940[
1933-07-18;1933;[1930, 1940[
1933-07-19;1933;[1930, 1940[
1933-07-20;1933;[1930, 1940[
1933-07-21;1933;[1930, 1940[
1934-06-23;1934;[1930, 1940[
1934-06-24;1934;[1930, 1940[
1934-06-25;1934;[1930, 1940[
1934-06-26;1934;[1930, 1940[
1934-06-27;1934;[1930, 1940[
1934-06-28;1934;[1930, 1940[
1934-06-29;1934;[1930, 1940[
1934-06-30;1934;[1930, 1940[
1934-07-01;1934;[1930, 1940[
1934-07-02;1934;[1930, 1940[
1934-07-03;1934;[1930, 1940[
1934-07-04;1934;[1930, 1940[
1934-07-05;1934;[1930, 1940[
1934-07-06;1934;[1930, 1940[
1934-07-07;1934;[1930, 1940[
1934-07-08;1934;[1930, 1940[
1934-07-09;1934;[1930, 1940[
1934-07-10;1934;[1930, 1940[
1934-07-11;1934;[1930, 1940[
1934-07-12;1934;[1930, 1940[
1934-07-13;1934;[1930, 1940[
1934-07-14;1934;[1930, 1940[
1934-07-15;1934;[1930, 1940[
1934-07-16;1934;[1930, 1940[
1934-07-17;1934;[1930, 1940[
1934-07-18;1934;[1930, 1940[
1934-07-19;1934;[1930, 1940[
1934-07-20;1934;[1930, 1940[
1934-07-21;1934;[1930, 1940[
1935-06-23;1935;[1930, 1940[
1935-06-24;1935;[1930, 1940[
1935-06-25;1935;[1930, 1940[
1935-06-26;1935;[1930, 1940[
1935-06-27;1935;[1930, 1940[
1935-06-28;1935;[1930, 1940[
1935-06-29;1935;[1930, 1940[
1935-06-30;1935;[1930, 1940[
1935-07-01;1935;[1930, 1940[
1935-07-02;1935;[1930, 1940[
1935-07-03;1935;[1930, 1940[
1935-07-04;1935;[1930, 1940[
1935-07-05;1935;[1930, 1940[
1935-07-06;1935;[1930, 1940[
1935-07-07;1935;[1930, 1940[
1935-07-08;1935;[1930, 1940[
1935-07-09;1935;[1930, 1940[
1935-07-10;1935;[1930, 1940[
1935-07-11;1935;[1930, 1940[
1935-07-12;1935;[1930, 1940[
1935-07-13;1935;[1930, 1940[
1935-07-14;1935;[1930, 1940[
1935-07-15;1935;[1930, 1940[
1935-07-16;1935;[1930, 1940[
1935-07-17;1935;[1930, 1940[
1935-07-18;1935;[1930, 1940[
1935-07-19;1935;[1930, 1940[
1936-06-21;1936;[1930, 1940[
1936-06-24;1936;[1930, 1940[
1936-06-25;1936;[1930, 1940[
1936-06-26;1936;[1930, 1940[
1936-06-27;1936;[1930, 1940[
1936-06-28;1936;[1930, 1940[
1936-06-29;1936;[1930, 1940[
1936-06-30;1936;[1930, 1940[
1936-07-01;1936;[1930, 1940[
1936-07-02;1936;[1930, 1940[
1936-07-03;1936;[1930, 1940[
1936-07-04;1936;[1930, 1940[
1936-07-05;1936;[1930, 1940[
1936-07-06;1936;[1930, 1940[
1936-07-07;1936;[1930, 1940[
1936-07-08;1936;[1930, 1940[
1936-07-09;1936;[1930, 1940[
1936-07-10;1936;[1930, 1940[
1936-07-11;1936;[1930, 1940[
1936-07-12;1936;[1930, 1940[
1936-07-13;1936;[1930, 1940[
1936-07-14;1936;[1930, 1940[
1936-07-15;1936;[1930, 1940[
1936-07-16;1936;[1930, 1940[
1936-07-17;1936;[1930, 1940[
1936-07-18;1936;[1930, 1940[
1937-06-22;1937;[1930, 1940[
1937-06-23;1937;[1930, 1940[
1937-06-24;1937;[1930, 1940[
1937-06-25;1937;[1930, 1940[
1937-06-26;1937;[1930, 1940[
1937-06-27;1937;[1930, 1940[
1937-06-28;1937;[1930, 1940[
1937-06-29;1937;[1930, 1940[
1937-06-30;1937;[1930, 1940[
1937-07-01;1937;[1930, 1940[
1937-07-02;1937;[1930, 1940[
1937-07-03;1937;[1930, 1940[
1937-07-04;1937;[1930, 1940[
1937-07-05;1937;[1930, 1940[
1937-07-06;1937;[1930, 1940[
1937-07-07;1937;[1930, 1940[
1937-07-08;1937;[1930, 1940[
1937-07-09;1937;[1930, 1940[
1937-07-10;1937;[1930, 1940[
1937-07-11;1937;[1930, 1940[
1937-07-12;1937;[1930, 1940[
1937-07-13;1937;[1930, 1940[
1937-07-14;1937;[1930, 1940[
1937-07-15;1937;[1930, 1940[
1937-07-16;1937;[1930, 1940[
1937-07-17;1937;[1930, 1940[
1937-07-18;1937;[1930, 1940[
1938-06-21;1938;[1930, 1940[
1938-06-22;1938;[1930, 1940[
1938-06-23;1938;[1930, 1940[
1938-06-24;1938;[1930, 1940[
1938-06-25;1938;[1930, 1940[
1938-06-26;1938;[1930, 1940[
1938-06-27;1938;[1930, 1940[
1938-06-28;1938;[1930, 1940[
1938-06-29;1938;[1930, 1940[
1938-06-30;1938;[1930, 1940[
1938-07-01;1938;[1930, 1940[
1938-07-02;1938;[1930, 1940[
1938-07-03;1938;[1930, 1940[
1938-07-04;1938;[1930, 1940[
1938-07-05;1938;[1930, 1940[
1938-07-06;1938;[1930, 1940[
1938-07-07;1938;[1930, 1940[
1938-07-08;1938;[1930, 1940[
1938-07-09;1938;[1930, 1940[
1938-07-10;1938;[1930, 1940[
1938-07-11;1938;[1930, 1940[
1938-07-12;1938;[1930, 1940[
1938-07-13;1938;[1930, 1940[
1938-07-14;1938;[1930, 1940[
1938-07-15;1938;[1930, 1940[
1938-07-16;1938;[1930, 1940[
1938-07-17;1938;[1930, 1940[
1938-07-18;1938;[1930, 1940[
1938-07-19;1938;[1930, 1940[
1939-06-22;1939;[1930, 1940[
1939-06-23;1939;[1930, 1940[
1939-06-24;1939;[1930, 1940[
1939-06-25;1939;[1930, 1940[
1939-06-26;1939;[1930, 1940[
1939-06-27;1939;[1930, 1940[
1939-06-28;1939;[1930, 1940[
1939-06-29;1939;[1930, 1940[
1939-06-30;1939;[1930, 1940[
1939-07-01;1939;[1930, 1940[
1939-07-02;1939;[1930, 1940[
1939-07-03;1939;[1930, 1940[
1939-07-04;1939;[1930, 1940[
1939-07-05;1939;[1930, 1940[
1939-07-06;1939;[1930, 1940[
1939-07-07;1939;[1930, 1940[
1939-07-08;1939;[1930, 1940[
1939-07-09;1939;[1930, 1940[
1939-07-10;1939;[1930, 1940[
1939-07-11;1939;[1930, 1940[
1939-07-12;1939;[1930, 1940[
1939-07-13;1939;[1930, 1940[
1939-07-14;1939;[1930, 1940[
1939-07-15;1939;[1930, 1940[
1939-07-16;1939;[1930, 1940[
1939-07-17;1939;[1930, 1940[
1939-07-18;1939;[1930, 1940[
1939-07-21;1939;[1930, 1940[
1940-06-21;1940;[1940, 1950[
1940-06-24;1940;[1940, 1950[
1940-06-25;1940;[1940, 1950[
1940-06-26;1940;[1940, 1950[
1940-06-27;1940;[1940, 1950[
1940-06-28;1940;[1940, 1950[
1940-06-29;1940;[1940, 1950[
1940-06-30;1940;[1940, 1950[
1940-07-01;1940;[1940, 1950[
1940-07-02;1940;[1940, 1950[
1940-07-03;1940;[1940, 1950[
1940-07-04;1940;[1940, 1950[
1940-07-05;1940;[1940, 1950[
1940-07-06;1940;[1940, 1950[
1940-07-07;1940;[1940, 1950[
1940-07-08;1940;[1940, 1950[
1940-07-09;1940;[1940, 1950[
1940-07-10;1940;[1940, 1950[
1940-07-11;1940;[1940, 1950[
1940-07-12;1940;[1940, 1950[
1940-07-13;1940;[1940, 1950[
1940-07-14;1940;[1940, 1950[
1940-07-15;1940;[1940, 1950[
1940-07-16;1940;[1940, 1950[
1940-07-17;1940;[1940, 1950[
1941-06-21;1941;[1940, 1950[
1941-06-22;1941;[1940, 1950[
1941-06-23;1941;[1940, 1950[
1941-06-24;1941;[1940, 1950[
1941-06-25;1941;[1940, 1950[
1941-06-26;1941;[1940, 1950[
1941-06-27;1941;[1940, 1950[
1941-06-28;1941;[1940, 1950[
1941-06-29;1941;[1940, 1950[
1941-06-30;1941;[1940, 1950[
1941-07-01;1941;[1940, 1950[
1941-07-02;1941;[1940, 1950[
1941-07-03;1941;[1940, 1950[
1941-07-04;1941;[1940, 1950[
1941-07-05;1941;[1940, 1950[
1941-07-06;1941;[1940, 1950[
1941-07-07;1941;[1940, 1950[
1941-07-08;1941;[1940, 1950[
1941-07-09;1941;[1940, 1950[
1941-07-10;1941;[1940, 1950[
1941-07-11;1941;[1940, 1950[
1941-07-12;1941;[1940, 1950[
1941-07-13;1941;[1940, 1950[
1941-07-14;1941;[1940, 1950[
1941-07-15;1941;[1940, 1950[
1941-07-16;1941;[1940, 1950[
1941-07-18;1941;[1940, 1950[
1941-07-19;1941;[1940, 1950[
1942-06-20;1942;[1940, 1950[
1942-06-22;1942;[1940, 1950[
1942-06-23;1942;[1940, 1950[
1942-06-24;1942;[1940, 1950[
1942-06-25;1942;[1940, 1950[
1942-06-26;1942;[1940, 1950[
1942-06-27;1942;[1940, 1950[
1942-06-28;1942;[1940, 1950[
1942-06-29;1942;[1940, 1950[
1942-06-30;1942;[1940, 1950[
1942-07-01;1942;[1940, 1950[
1942-07-02;1942;[1940, 1950[
1942-07-03;1942;[1940, 1950[
1942-07-04;1942;[1940, 1950[
1942-07-05;1942;[1940, 1950[
1942-07-06;1942;[1940, 1950[
1942-07-07;1942;[1940, 1950[
1942-07-08;1942;[1940, 1950[
1942-07-09;1942;[1940, 1950[
1942-07-10;1942;[1940, 1950[
1942-07-11;1942;[1940, 1950[
1942-07-12;1942;[1940, 1950[
1942-07-13;1942;[1940, 1950[
1942-07-14;1942;[1940, 1950[
1942-07-15;1942;[1940, 1950[
1942-07-16;1942;[1940, 1950[
1942-07-17;1942;[1940, 1950[
1942-07-18;1942;[1940, 1950[
1942-07-19;1942;[1940, 1950[
1942-07-20;1942;[1940, 1950[
1943-06-23;1943;[1940, 1950[
1943-06-24;1943;[1940, 1950[
1943-06-25;1943;[1940, 1950[
1943-06-26;1943;[1940, 1950[
1943-06-27;1943;[1940, 1950[
1943-06-28;1943;[1940, 1950[
1943-06-29;1943;[1940, 1950[
1943-06-30;1943;[1940, 1950[
1943-07-01;1943;[1940, 1950[
1943-07-02;1943;[1940, 1950[
1943-07-03;1943;[1940, 1950[
1943-07-04;1943;[1940, 1950[
1943-07-05;1943;[1940, 1950[
1943-07-06;1943;[1940, 1950[
1943-07-07;1943;[1940, 1950[
1943-07-08;1943;[1940, 1950[
1943-07-09;1943;[1940, 1950[
1943-07-10;1943;[1940, 1950[
1943-07-11;1943;[1940, 1950[
1943-07-12;1943;[1940, 1950[
1943-07-13;1943;[1940, 1950[
1943-07-14;1943;[1940, 1950[
1943-07-15;1943;[1940, 1950[
1943-07-16;1943;[1940, 1950[
1943-07-19;1943;[1940, 1950[
1944-06-20;1944;[1940, 1950[
1944-06-22;1944;[1940, 1950[
1944-06-23;1944;[1940, 1950[
1944-06-24;1944;[1940, 1950[
1944-06-25;1944;[1940, 1950[
1944-06-26;1944;[1940, 1950[
1944-06-27;1944;[1940, 1950[
1944-06-28;1944;[1940, 1950[
1944-06-29;1944;[1940, 1950[
1944-06-30;1944;[1940, 1950[
1944-07-01;1944;[1940, 1950[
1944-07-02;1944;[1940, 1950[
1944-07-03;1944;[1940, 1950[
1944-07-04;1944;[1940, 1950[
1944-07-05;1944;[1940, 1950[
1944-07-06;1944;[1940, 1950[
1944-07-07;1944;[1940, 1950[
1944-07-08;1944;[1940, 1950[
1944-07-09;1944;[1940, 1950[
1944-07-10;1944;[1940, 1950[
1944-07-11;1944;[1940, 1950[
1944-07-12;1944;[1940, 1950[
1944-07-13;1944;[1940, 1950[
1944-07-14;1944;[1940, 1950[
1944-07-15;1944;[1940, 1950[
1944-07-16;1944;[1940, 1950[
1944-07-17;1944;[1940, 1950[
1945-06-21;1945;[1940, 1950[
1945-06-23;1945;[1940, 1950[
1945-06-24;1945;[1940, 1950[
1945-06-25;1945;[1940, 1950[
1945-06-26;1945;[1940, 1950[
1945-06-27;1945;[1940, 1950[
1945-06-28;1945;[1940, 1950[
1945-06-29;1945;[1940, 1950[
1945-06-30;1945;[1940, 1950[
1945-07-01;1945;[1940, 1950[
1945-07-02;1945;[1940, 1950[
1945-07-03;1945;[1940, 1950[
1945-07-04;1945;[1940, 1950[
1945-07-05;1945;[1940, 1950[
1945-07-06;1945;[1940, 1950[
1945-07-07;1945;[1940, 1950[
1945-07-08;1945;[1940, 1950[
1945-07-09;1945;[1940, 1950[
1945-07-10;1945;[1940, 1950[
1945-07-11;1945;[1940, 1950[
1945-07-12;1945;[1940, 1950[
1945-07-13;1945;[1940, 1950[
1945-07-14;1945;[1940, 1950[
1945-07-15;1945;[1940, 1950[
1945-07-16;1945;[1940, 1950[
1945-07-17;1945;[1940, 1950[
1945-07-18;1945;[1940, 1950[
1946-06-19;1946;[1940, 1950[
1946-06-20;1946;[1940, 1950[
1946-06-21;1946;[1940, 1950[
1946-06-22;1946;[1940, 1950[
1946-06-23;1946;[1940, 1950[
1946-06-24;1946;[1940, 1950[
1946-06-25;1946;[1940, 1950[
1946-06-26;1946;[1940, 1950[
1946-06-27;1946;[1940, 1950[
1946-06-28;1946;[1940, 1950[
1946-06-29;1946;[1940, 1950[
1946-06-30;1946;[1940, 1950[
1946-07-01;1946;[1940, 1950[
1946-07-02;1946;[1940, 1950[
1946-07-03;1946;[1940, 1950[
1946-07-04;1946;[1940, 1950[
1946-07-05;1946;[1940, 1950[
1946-07-06;1946;[1940, 1950[
1946-07-07;1946;[1940, 1950[
1946-07-08;1946;[1940, 1950[
1946-07-09;1946;[1940, 1950[
1946-07-10;1946;[1940, 1950[
1946-07-11;1946;[1940, 1950[
1946-07-12;1946;[1940, 1950[
1946-07-13;1946;[1940, 1950[
1946-07-14;1946;[1940, 1950[
1946-07-15;1946;[1940, 1950[
1946-07-16;1946;[1940, 1950[
1946-07-17;1946;[1940, 1950[
1947-06-20;1947;[1940, 1950[
1947-06-22;1947;[1940, 1950[
1947-06-23;1947;[1940, 1950[
1947-06-24;1947;[1940, 1950[
1947-06-25;1947;[1940, 1950[
1947-06-26;1947;[1940, 1950[
1947-06-27;1947;[1940, 1950[
1947-06-28;1947;[1940, 1950[
1947-06-29;1947;[1940, 1950[
1947-06-30;1947;[1940, 1950[
1947-07-01;1947;[1940, 1950[
1947-07-02;1947;[1940, 1950[
1947-07-03;1947;[1940, 1950[
1947-07-04;1947;[1940, 1950[
1947-07-05;1947;[1940, 1950[
1947-07-06;1947;[1940, 1950[
1947-07-07;1947;[1940, 1950[
1947-07-08;1947;[1940, 1950[
1947-07-09;1947;[1940, 1950[
1947-07-10;1947;[1940, 1950[
1947-07-11;1947;[1940, 1950[
1947-07-12;1947;[1940, 1950[
1947-07-13;1947;[1940, 1950[
1947-07-14;1947;[1940, 1950[
1947-07-15;1947;[1940, 1950[
1947-07-16;1947;[1940, 1950[
1947-07-17;1947;[1940, 1950[
1947-07-18;1947;[1940, 1950[
1948-06-19;1948;[1940, 1950[
1948-06-20;1948;[1940, 1950[
1948-06-21;1948;[1940, 1950[
1948-06-22;1948;[1940, 1950[
1948-06-23;1948;[1940, 1950[
1948-06-24;1948;[1940, 1950[
1948-06-25;1948;[1940, 1950[
1948-06-26;1948;[1940, 1950[
1948-06-27;1948;[1940, 1950[
1948-06-28;1948;[1940, 1950[
1948-06-29;1948;[1940, 1950[
1948-06-30;1948;[1940, 1950[
1948-07-01;1948;[1940, 1950[
1948-07-02;1948;[1940, 1950[
1948-07-03;1948;[1940, 1950[
1948-07-04;1948;[1940, 1950[
1948-07-05;1948;[1940, 1950[
1948-07-06;1948;[1940, 1950[
1948-07-07;1948;[1940, 1950[
1948-07-08;1948;[1940, 1950[
1948-07-09;1948;[1940, 1950[
1948-07-10;1948;[1940, 1950[
1948-07-11;1948;[1940, 1950[
1948-07-12;1948;[1940, 1950[
1948-07-13;1948;[1940, 1950[
1948-07-14;1948;[1940, 1950[
1948-07-15;1948;[1940, 1950[
1948-07-16;1948;[1940, 1950[
1948-07-17;1948;[1940, 1950[
1949-06-18;1949;[1940, 1950[
1949-06-19;1949;[1940, 1950[
1949-06-20;1949;[1940, 1950[
1949-06-21;1949;[1940, 1950[
1949-06-22;1949;[1940, 1950[
1949-06-23;1949;[1940, 1950[
1949-06-24;1949;[1940, 1950[
1949-06-25;1949;[1940, 1950[
1949-06-26;1949;[1940, 1950[
1949-06-27;1949;[1940, 1950[
1949-06-28;1949;[1940, 1950[
1949-06-29;1949;[1940, 1950[
1949-06-30;1949;[1940, 1950[
1949-07-01;1949;[1940, 1950[
1949-07-02;1949;[1940, 1950[
1949-07-03;1949;[1940, 1950[
1949-07-04;1949;[1940, 1950[
1949-07-05;1949;[1940, 1950[
1949-07-06;1949;[1940, 1950[
1949-07-07;1949;[1940, 1950[
1949-07-08;1949;[1940, 1950[
1949-07-09;1949;[1940, 1950[
1949-07-10;1949;[1940, 1950[
1949-07-11;1949;[1940, 1950[
1949-07-12;1949;[1940, 1950[
1949-07-13;1949;[1940, 1950[
1949-07-14;1949;[1940, 1950[
1949-07-15;1949;[1940, 1950[
1949-07-16;1949;[1940, 1950[
1949-07-17;1949;[1940, 1950[
1950-06-19;1950;[1950, 1960[
1950-06-20;1950;[1950, 1960[
1950-06-21;1950;[1950, 1960[
1950-06-22;1950;[1950, 1960[
1950-06-23;1950;[1950, 1960[
1950-06-24;1950;[1950, 1960[
1950-06-25;1950;[1950, 1960[
1950-06-26;1950;[1950, 1960[
1950-06-27;1950;[1950, 1960[
1950-06-28;1950;[1950, 1960[
1950-06-29;1950;[1950, 1960[
1950-06-30;1950;[1950, 1960[
1950-07-01;1950;[1950, 1960[
1950-07-02;1950;[1950, 1960[
1950-07-03;1950;[1950, 1960[
1950-07-04;1950;[1950, 1960[
1950-07-05;1950;[1950, 1960[
1950-07-06;1950;[1950, 1960[
1950-07-07;1950;[1950, 1960[
1950-07-08;1950;[1950, 1960[
1950-07-09;1950;[1950, 1960[
1950-07-10;1950;[1950, 1960[
1950-07-11;1950;[1950, 1960[
1950-07-12;1950;[1950, 1960[
1950-07-13;1950;[1950, 1960[
1950-07-14;1950;[1950, 1960[
1950-07-15;1950;[1950, 1960[
1950-07-16;1950;[1950, 1960[
1950-07-17;1950;[1950, 1960[
1950-07-18;1950;[1950, 1960[
1951-06-20;1951;[1950, 1960[
1951-06-21;1951;[1950, 1960[
1951-06-22;1951;[1950, 1960[
1951-06-23;1951;[1950, 1960[
1951-06-24;1951;[1950, 1960[
1951-06-25;1951;[1950, 1960[
1951-06-26;1951;[1950, 1960[
1951-06-27;1951;[1950, 1960[
1951-06-28;1951;[1950, 1960[
1951-06-29;1951;[1950, 1960[
1951-06-30;1951;[1950, 1960[
1951-07-01;1951;[1950, 1960[
1951-07-02;1951;[1950, 1960[
1951-07-03;1951;[1950, 1960[
1951-07-04;1951;[1950, 1960[
1951-07-05;1951;[1950, 1960[
1951-07-06;1951;[1950, 1960[
1951-07-07;1951;[1950, 1960[
1951-07-08;1951;[1950, 1960[
1951-07-09;1951;[1950, 1960[
1951-07-10;1951;[1950, 1960[
1951-07-11;1951;[1950, 1960[
1951-07-12;1951;[1950, 1960[
1951-07-13;1951;[1950, 1960[
1951-07-14;1951;[1950, 1960[
1951-07-15;1951;[1950, 1960[
1951-07-16;1951;[1950, 1960[
1951-07-17;1951;[1950, 1960[
1952-06-18;1952;[1950, 1960[
1952-06-19;1952;[1950, 1960[
1952-06-20;1952;[1950, 1960[
1952-06-21;1952;[1950, 1960[
1952-06-22;1952;[1950, 1960[
1952-06-23;1952;[1950, 1960[
1952-06-24;1952;[1950, 1960[
1952-06-25;1952;[1950, 1960[
1952-06-26;1952;[1950, 1960[
