30.125;[20, 40[;*
30.172;[20, 40[;*
30.18;[20, 40[;*
30.298;[20, 40[;*
30.345;[20, 40[;*
30.414;[20, 40[;*
30.474;[20, 40[;*
30.508;[20, 40[;*
30.55;[20, 40[;*
30.693;[20, 40[;*
30.701;[20, 40[;*
30.717;[20, 40[;*
30.746;[20, 40[;*
30.937;[20, 40[;*
31.046;[20, 40[;*
31.148;[20, 40[;*
31.242;[20, 40[;*
31.265;[20, 40[;*
31.273;[20, 40[;*
31.277;[20, 40[;*
31.309;[20, 40[;*
31.378;[20, 40[;*
31.407;[20, 40[;*
31.415;[20, 40[;*
31.421;[20, 40[;*
31.439;[20, 40[;*
31.502;[20, 40[;*
31.52;[20, 40[;*
31.563;[20, 40[;*
31.633;[20, 40[;*
31.643;[20, 40[;*
31.645;[20, 40[;*
31.766;[20, 40[;*
31.809;[20, 40[;*
31.882;[20, 40[;*
32.146;[20, 40[;*
32.154;[20, 40[;*
32.215;[20, 40[;*
32.224;[20, 40[;*
32.253;[20, 40[;*
32.276;[20, 40[;*
32.313;[20, 40[;*
32.509;[20, 40[;*
32.515;[20, 40[;*
32.52;[20, 40[;*
32.561;[20, 40[;*
32.603;[20, 40[;*
32.626;[20, 40[;*
32.716;[20, 40[;*
32.726;[20, 40[;*
32.733;[20, 40[;*
32.838;[20, 40[;*
32.84;[20, 40[;*
32.872;[20, 40[;*
32.994;[20, 40[;*
33.019;[20, 40[;*
33.026;[20, 40[;*
33.056;[20, 40[;*
33.072;[20, 40[;*
33.188;[20, 40[;*
33.199;[20, 40[;*
33.25;[20, 40[;*
33.364;[20, 40[;*
33.463;[20, 40[;*
33.482;[20, 40[;*
33.494;[20, 40[;*
33.574;[20, 40[;*
33.588;[20, 40[;*
33.605;[20, 40[;*
33.611;[20, 40[;*
33.614;[20, 40[;*
33.619;[20, 40[;*
33.738;[20, 40[;*
33.768;[20, 40[;*
33.82;[20, 40[;*
33.863;[20, 40[;*
34.084;[20, 40[;*
34.114;[20, 40[;*
34.126;[20, 40[;*
34.161;[20, 40[;*
34.169;[20, 40[;*
34.181;[20, 40[;*
34.261;[20, 40[;*
34.304;[20, 40[;*
34.344;[20, 40[;*
34.389;[20, 40[;*
34.434;[20, 40[;*
34.456;[20, 40[;*
34.465;[20, 40[;*
34.47;[20, 40[;*
34.515;[20, 40[;*
34.527;[20, 40[;*
34.604;[20, 40[;*
34.616;[20, 40[;*
34.623;[20, 40[;*
34.63;[20, 40[;*
34.714;[20, 40[;*
34.763;[20, 40[;*
34.77;[20, 40[;*
34.775;[20, 40[;*
34.784;[20, 40[;*
34.875;[20, 40[;*
34.888;[20, 40[;*
34.909;[20, 40[;*
34.965;[20, 40[;*
35.009;[20, 40[;*
35.049;[20, 40[;*
35.055;[20, 40[;*
35.068;[20, 40[;*
35.131;[20, 40[;*
35.154;[20, 40[;*
35.228;[20, 40[;*
35.264;[20, 40[;*
35.308;[20, 40[;*
35.392;[20, 40[;*
35.397;[20, 40[;*
35.401;[20, 40[;*
35.412;[20, 40[;*
35.432;[20, 40[;*
35.45;[20, 40[;*
35.496;[20, 40[;*
35.5;[20, 40[;*
35.508;[20, 40[;*
35.515;[20, 40[;*
35.521;[20, 40[;*
35.561;[20, 40[;*
35.644;[20, 40[;*
35.662;[20, 40[;*
35.668;[20, 40[;*
35.729;[20, 40[;*
35.745;[20, 40[;*
35.753;[20, 40[;*
35.754;[20, 40[;*
35.831;[20, 40[;*
35.901;[20, 40[;*
35.909;[20, 40[;*
35.93;[20, 40[;*
35.953;[20, 40[;*
36.006;[20, 40[;*
36.033;[20, 40[;*
36.047;[20, 40[;*
36.058;[20, 40[;*
36.066;[20, 40[;*
36.095;[20, 40[;*
36.137;[20, 40[;*
36.15;[20, 40[;*
36.244;[20, 40[;*
36.248;[20, 40[;*
36.249;[20, 40[;*
36.259;[20, 40[;*
36.289;[20, 40[;*
36.299;[20, 40[;*
36.31;[20, 40[;*
36.335;[20, 40[;*
36.377;[20, 40[;*
36.432;[20, 40[;*
36.45;[20, 40[;*
36.463;[20, 40[;*
36.467;[20, 40[;*
36.477;[20, 40[;*
36.515;[20, 40[;*
36.544;[20, 40[;*
36.624;[20, 40[;*
36.625;[20, 40[;*
36.626;[20, 40[;*
36.627;[20, 40[;*
36.635;[20, 40[;*
36.649;[20, 40[;*
36.65;[20, 40[;*
36.75;[20, 40[;*
36.765;[20, 40[;*
36.771;[20, 40[;*
36.819;[20, 40[;*
36.853;[20, 40[;*
36.904;[20, 40[;*
36.938;[20, 40[;*
37.041;[20, 40[;*
37.044;[20, 40[;*
37.048;[20, 40[;*
37.069;[20, 40[;*
37.122;[20, 40[;*
37.14;[20, 40[;*
37.143;[20, 40[;*
37.144;[20, 40[;*
37.176;[20, 40[;*
37.177;[20, 40[;*
37.183;[20, 40[;*
37.186;[20, 40[;*
37.257;[20, 40[;*
37.259;[20, 40[;*
37.26;[20, 40[;*
37.276;[20, 40[;*
37.29;[20, 40[;*
37.33;[20, 40[;*
37.408;[20, 40[;*
37.449;[20, 40[;*
37.461;[20, 40[;*
37.477;[20, 40[;*
37.492;[20, 40[;*
37.513;[20, 40[;*
37.556;[20, 40[;*
37.601;[20, 40[;*
37.607;[20, 40[;*
37.704;[20, 40[;*
37.731;[20, 40[;*
37.754;[20, 40[;*
37.761;[20, 40[;*
37.764;[20, 40[;*
37.774;[20, 40[;*
37.783;[20, 40[;*
37.8;[20, 40[;*
37.805;[20, 40[;*
37.824;[20, 40[;*
37.842;[20, 40[;*
37.858;[20, 40[;*
37.882;[20, 40[;*
37.889;[20, 40[;*
37.903;[20, 40[;*
37.912;[20, 40[;*
37.927;[20, 40[;*
37.95;[20, 40[;*
37.976;[20, 40[;*
37.99;[20, 40[;*
37.991;[20, 40[;*
38.007;[20, 40[;*
38.014;[20, 40[;*
38.021;[20, 40[;*
38.045;[20, 40[;*
38.095;[20, 40[;*
38.107;[20, 40[;*
38.132;[20, 40[;*
38.225;[20, 40[;*
38.228;[20, 40[;*
38.234;[20, 40[;*
38.235;[20, 40[;*
38.246;[20, 40[;*
38.253;[20, 40[;*
38.268;[20, 40[;*
38.309;[20, 40[;*
38.37;[20, 40[;*
38.382;[20, 40[;*
38.388;[20, 40[;*
38.428;[20, 40[;*
38.454;[20, 40[;*
38.459;[20, 40[;*
38.473;[20, 40[;*
38.476;[20, 40[;*
38.519;[20, 40[;*
38.545;[20, 40[;*
38.557;[20, 40[;*
38.581;[20, 40[;*
38.627;[20, 40[;*
38.63;[20, 40[;*
38.636;[20, 40[;*
38.637;[20, 40[;*
38.679;[20, 40[;*
38.699;[20, 40[;*
38.704;[20, 40[;*
38.723;[20, 40[;*
38.766;[20, 40[;*
38.767;[20, 40[;*
38.769;[20, 40[;*
38.778;[20, 40[;*
38.785;[20, 40[;*
38.827;[20, 40[;*
38.924;[20, 40[;*
38.926;[20, 40[;*
38.982;[20, 40[;*
39.028;[20, 40[;*
39.035;[20, 40[;*
39.046;[20, 40[;*
39.068;[20, 40[;*
39.08;[20, 40[;*
39.122;[20, 40[;*
39.229;[20, 40[;*
39.25;[20, 40[;*
39.261;[20, 40[;*
39.267;[20, 40[;*
39.294;[20, 40[;*
39.299;[20, 40[;*
39.306;[20, 40[;*
39.317;[20, 40[;*
39.324;[20, 40[;*
39.333;[20, 40[;*
39.343;[20, 40[;*
39.346;[20, 40[;*
39.353;[20, 40[;*
39.356;[20, 40[;*
39.357;[20, 40[;*
39.413;[20, 40[;*
39.421;[20, 40[;*
39.43;[20, 40[;*
39.431;[20, 40[;*
39.437;[20, 40[;*
39.449;[20, 40[;*
39.457;[20, 40[;*
39.479;[20, 40[;*
39.485;[20, 40[;*
39.494;[20, 40[;*
39.501;[20, 40[;*
39.504;[20, 40[;*
39.517;[20, 40[;*
39.519;[20, 40[;*
39.534;[20, 40[;*
39.54;[20, 40[;*
39.552;[20, 40[;*
39.566;[20, 40[;*
39.573;[20, 40[;*
39.58;[20, 40[;*
39.598;[20, 40[;*
39.602;[20, 40[;*
39.603;[20, 40[;*
39.615;[20, 40[;*
39.619;[20, 40[;*
39.627;[20, 40[;*
39.639;[20, 40[;*
39.662;[20, 40[;*
39.664;[20, 40[;*
39.669;[20, 40[;*
39.675;[20, 40[;*
39.679;[20, 40[;*
39.692;[20, 40[;*
39.7;[20, 40[;*
39.716;[20, 40[;*
39.723;[20, 40[;*
39.734;[20, 40[;*
39.839;[20, 40[;*
39.867;[20, 40[;*
39.896;[20, 40[;*
39.898;[20, 40[;*
39.913;[20, 40[;*
39.915;[20, 40[;*
39.962;[20, 40[;*
39.963;[20, 40[;*
39.977;[20, 40[;*
40.003;[40, 80[;*
40.009;[40, 80[;*
40.021;[40, 80[;*
40.048;[40, 80[;*
40.077;[40, 80[;*
40.105;[40, 80[;*
40.181;[40, 80[;*
40.201;[40, 80[;*
40.203;[40, 80[;*
40.206;[40, 80[;*
40.241;[40, 80[;*
40.276;[40, 80[;*
40.279;[40, 80[;*
40.297;[40, 80[;*
40.311;[40, 80[;*
40.316;[40, 80[;*
40.328;[40, 80[;*
40.366;[40, 80[;*
40.373;[40, 80[;*
40.404;[40, 80[;*
40.445;[40, 80[;*
40.454;[40, 80[;*
40.462;[40, 80[;*
40.494;[40, 80[;*
40.519;[40, 80[;*
40.563;[40, 80[;*
40.564;[40, 80[;*
40.568;[40, 80[;*
40.585;[40, 80[;*
40.586;[40, 80[;*
40.594;[40, 80[;*
40.596;[40, 80[;*
40.623;[40, 80[;*
40.635;[40, 80[;*
40.653;[40, 80[;*
40.666;[40, 80[;*
40.674;[40, 80[;*
40.675;[40, 80[;*
40.677;[40, 80[;*
40.68;[40, 80[;*
40.686;[40, 80[;*
40.7;[40, 80[;*
40.701;[40, 80[;*
40.747;[40, 80[;*
40.755;[40, 80[;*
40.8;[40, 80[;*
40.81;[40, 80[;*
40.824;[40, 80[;*
40.838;[40, 80[;*
40.852;[40, 80[;*
40.858;[40, 80[;*
40.861;[40, 80[;*
40.862;[40, 80[;*
40.864;[40, 80[;*
40.865;[40, 80[;*
40.866;[40, 80[;*
40.877;[40, 80[;*
40.901;[40, 80[;*
40.902;[40, 80[;*
40.933;[40, 80[;*
40.94;[40, 80[;*
40.945;[40, 80[;*
40.964;[40, 80[;*
40.971;[40, 80[;*
40.981;[40, 80[;*
40.988;[40, 80[;*
41.004;[40, 80[;*
41.012;[40, 80[;*
41.019;[40, 80[;*
41.03;[40, 80[;*
41.063;[40, 80[;*
41.071;[40, 80[;*
41.098;[40, 80[;*
41.1;[40, 80[;*
