1921-03-21;1921;[1920, 1930[
1921-04-02;1921;[1920, 1930[
1921-04-05;1921;[1920, 1930[
1921-04-29;1921;[1920, 1930[
1921-05-07;1921;[1920, 1930[
1921-06-15;1921;[1920, 1930[
1921-07-06;1921;[1920, 1930[
1921-07-08;1921;[1920, 1930[
1921-07-18;1921;[1920, 1930[
1921-07-31;1921;[1920, 1930[
1921-08-03;1921;[1920, 1930[
1921-08-07;1921;[1920, 1930[
1921-08-08;1921;[1920, 1930[
1921-08-10;1921;[1920, 1930[
1921-08-12;1921;[1920, 1930[
1921-08-13;1921;[1920, 1930[
1921-08-22;1921;[1920, 1930[
1921-08-25;1921;[1920, 1930[
1921-08-31;1921;[1920, 1930[
1921-09-01;1921;[1920, 1930[
1921-09-02;1921;[1920, 1930[
1921-09-10;1921;[1920, 1930[
1921-09-11;1921;[1920, 1930[
1921-09-12;1921;[1920, 1930[
1921-09-19;1921;[1920, 1930[
1921-09-23;1921;[1920, 1930[
1921-09-24;1921;[1920, 1930[
1921-09-26;1921;[1920, 1930[
1921-10-02;1921;[1920, 1930[
1921-10-07;1921;[1920, 1930[
1921-10-08;1921;[1920, 1930[
1921-10-09;1921;[1920, 1930[
1921-10-13;1921;[1920, 1930[
1921-10-16;1921;[1920, 1930[
1921-10-19;1921;[1920, 1930[
1921-10-25;1921;[1920, 1930[
1921-10-27;1921;[1920, 1930[
1921-10-28;1921;[1920, 1930[
1921-10-31;1921;[1920, 1930[
1921-11-01;1921;[1920, 1930[
1921-11-02;1921;[1920, 1930[
1921-11-03;1921;[1920, 1930[
1921-11-04;1921;[1920, 1930[
1921-11-06;1921;[1920, 1930[
1921-11-08;1921;[1920, 1930[
1921-11-10;1921;[1920, 1930[
1921-11-11;1921;[1920, 1930[
1921-11-12;1921;[1920, 1930[
1921-11-13;1921;[1920, 1930[
1921-11-15;1921;[1920, 1930[
1921-11-22;1921;[1920, 1930[
1921-11-26;1921;[1920, 1930[
1921-11-28;1921;[1920, 1930[
1921-11-30;1921;[1920, 1930[
1921-12-03;1921;[1920, 1930[
1921-12-04;1921;[1920, 1930[
1921-12-05;1921;[1920, 1930[
1921-12-06;1921;[1920, 1930[
1921-12-08;1921;[1920, 1930[
